old_product_id_to_delete,old_offer_id,correct_existing_product_id_to_keep,correct_offer_id,title,evidence,preview_status
online:pt:BR:APH-6989278-OS,APH-6989278-OS,online:pt:BR:APH-6989278-OS,APH-6989278-OS,Boné Aphase Twill Logo - Stoned Beige Bege,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7054814-L,APH-7054814-L,online:pt:BR:APH-7054814-L,APH-7054814-L,Polo Aphase Casual - Petroleum Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7054814-M,APH-7054814-M,online:pt:BR:APH-7054814-M,APH-7054814-M,Polo Aphase Casual - Petroleum Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7054814-S,APH-7054814-S,online:pt:BR:APH-7054814-S,APH-7054814-S,Polo Aphase Casual - Petroleum Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7054814-XL,APH-7054814-XL,online:pt:BR:APH-7054814-XL,APH-7054814-XL,Polo Aphase Casual - Petroleum Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7087582-L,APH-7087582-L,online:pt:BR:APH-7087582-L,APH-7087582-L,Camisa Aphase Loose - Mottled Brown Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7087582-M,APH-7087582-M,online:pt:BR:APH-7087582-M,APH-7087582-M,Camisa Aphase Loose - Mottled Brown Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7087582-XL,APH-7087582-XL,online:pt:BR:APH-7087582-XL,APH-7087582-XL,Camisa Aphase Loose - Mottled Brown Marrom,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7120350-L,APH-7120350-L,online:pt:BR:APH-7120350-L,APH-7120350-L,Camisa Aphase Check - Dark Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7120350-M,APH-7120350-M,online:pt:BR:APH-7120350-M,APH-7120350-M,Camisa Aphase Check - Dark Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7120350-S,APH-7120350-S,online:pt:BR:APH-7120350-S,APH-7120350-S,Camisa Aphase Check - Dark Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7120350-XL,APH-7120350-XL,online:pt:BR:APH-7120350-XL,APH-7120350-XL,Camisa Aphase Check - Dark Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7185886-XL,APH-7185886-XL,online:pt:BR:APH-7185886-XL,APH-7185886-XL,Shorts Aphase Minimal Track - Light Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7218654-L,APH-7218654-L,online:pt:BR:APH-7218654-L,APH-7218654-L,Shorts Aphase Relaxed - Stoned Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7218654-M,APH-7218654-M,online:pt:BR:APH-7218654-M,APH-7218654-M,Shorts Aphase Relaxed - Stoned Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7218654-S,APH-7218654-S,online:pt:BR:APH-7218654-S,APH-7218654-S,Shorts Aphase Relaxed - Stoned Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7218654-XL,APH-7218654-XL,online:pt:BR:APH-7218654-XL,APH-7218654-XL,Shorts Aphase Relaxed - Stoned Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7251422-S,APH-7251422-S,online:pt:BR:APH-7251422-S,APH-7251422-S,Shorts Aphase Relaxed - Stoned Beige Bege,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7251422-XL,APH-7251422-XL,online:pt:BR:APH-7251422-XL,APH-7251422-XL,Shorts Aphase Relaxed - Stoned Beige Bege,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7284190-L,APH-7284190-L,online:pt:BR:APH-7284190-L,APH-7284190-L,Calça Aphase Relaxed SweatPants - Stoned Beige Bege,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:APH-7284190-XL,APH-7284190-XL,online:pt:BR:APH-7284190-XL,APH-7284190-XL,Calça Aphase Relaxed SweatPants - Stoned Beige Bege,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:BQ6817600,BQ6817600,online:pt:BR:BQ6817600,BQ6817600,Tênis Nike SB Dunk Low Pro Chicago Vermelho,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-0067294-L,CLC-0067294-L,online:pt:BR:CLC-0067294-L,CLC-0067294-L,Moletom Cold Culture Down To Luck Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-0067294-M,CLC-0067294-M,online:pt:BR:CLC-0067294-M,CLC-0067294-M,Moletom Cold Culture Down To Luck Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-0067294-S,CLC-0067294-S,online:pt:BR:CLC-0067294-S,CLC-0067294-S,Moletom Cold Culture Down To Luck Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-0067294-XL,CLC-0067294-XL,online:pt:BR:CLC-0067294-XL,CLC-0067294-XL,Moletom Cold Culture Down To Luck Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-0067294-XS,CLC-0067294-XS,online:pt:BR:CLC-0067294-XS,CLC-0067294-XS,Moletom Cold Culture Down To Luck Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-0067294-XXL,CLC-0067294-XXL,online:pt:BR:CLC-0067294-XXL,CLC-0067294-XXL,Moletom Cold Culture Down To Luck Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-1470558-L,CLC-1470558-L,online:pt:BR:CLC-1470558-L,CLC-1470558-L,Moletom Cold Culture Curved Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-1470558-M,CLC-1470558-M,online:pt:BR:CLC-1470558-M,CLC-1470558-M,Moletom Cold Culture Curved Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-1470558-S,CLC-1470558-S,online:pt:BR:CLC-1470558-S,CLC-1470558-S,Moletom Cold Culture Curved Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-1470558-XL,CLC-1470558-XL,online:pt:BR:CLC-1470558-XL,CLC-1470558-XL,Moletom Cold Culture Curved Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-1470558-XS,CLC-1470558-XS,online:pt:BR:CLC-1470558-XS,CLC-1470558-XS,Moletom Cold Culture Curved Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-1470558-XXL,CLC-1470558-XXL,online:pt:BR:CLC-1470558-XXL,CLC-1470558-XXL,Moletom Cold Culture Curved Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-2197214-L,CLC-2197214-L,online:pt:BR:CLC-2197214-L,CLC-2197214-L,Moletom Cold Culture Distress Curved Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-2197214-M,CLC-2197214-M,online:pt:BR:CLC-2197214-M,CLC-2197214-M,Moletom Cold Culture Distress Curved Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-2197214-S,CLC-2197214-S,online:pt:BR:CLC-2197214-S,CLC-2197214-S,Moletom Cold Culture Distress Curved Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-2197214-XL,CLC-2197214-XL,online:pt:BR:CLC-2197214-XL,CLC-2197214-XL,Moletom Cold Culture Distress Curved Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-2197214-XS,CLC-2197214-XS,online:pt:BR:CLC-2197214-XS,CLC-2197214-XS,Moletom Cold Culture Distress Curved Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-2197214-XXL,CLC-2197214-XXL,online:pt:BR:CLC-2197214-XXL,CLC-2197214-XXL,Moletom Cold Culture Distress Curved Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-3606238-L,CLC-3606238-L,online:pt:BR:CLC-3606238-L,CLC-3606238-L,Moletom Cold Culture Distress Curved Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-3606238-M,CLC-3606238-M,online:pt:BR:CLC-3606238-M,CLC-3606238-M,Moletom Cold Culture Distress Curved Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-3606238-S,CLC-3606238-S,online:pt:BR:CLC-3606238-S,CLC-3606238-S,Moletom Cold Culture Distress Curved Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-3606238-XL,CLC-3606238-XL,online:pt:BR:CLC-3606238-XL,CLC-3606238-XL,Moletom Cold Culture Distress Curved Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-3606238-XS,CLC-3606238-XS,online:pt:BR:CLC-3606238-XS,CLC-3606238-XS,Moletom Cold Culture Distress Curved Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-3606238-XXL,CLC-3606238-XXL,online:pt:BR:CLC-3606238-XXL,CLC-3606238-XXL,Moletom Cold Culture Distress Curved Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-4064990-L,CLC-4064990-L,online:pt:BR:CLC-4064990-L,CLC-4064990-L,Moletom Cold Culture Distress Curved Shady Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-4064990-M,CLC-4064990-M,online:pt:BR:CLC-4064990-M,CLC-4064990-M,Moletom Cold Culture Distress Curved Shady Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-4064990-S,CLC-4064990-S,online:pt:BR:CLC-4064990-S,CLC-4064990-S,Moletom Cold Culture Distress Curved Shady Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-4064990-XL,CLC-4064990-XL,online:pt:BR:CLC-4064990-XL,CLC-4064990-XL,Moletom Cold Culture Distress Curved Shady Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-4064990-XS,CLC-4064990-XS,online:pt:BR:CLC-4064990-XS,CLC-4064990-XS,Moletom Cold Culture Distress Curved Shady Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-4064990-XXL,CLC-4064990-XXL,online:pt:BR:CLC-4064990-XXL,CLC-4064990-XXL,Moletom Cold Culture Distress Curved Shady Blue Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-7931614-L,CLC-7931614-L,online:pt:BR:CLC-7931614-L,CLC-7931614-L,Moletom Cold Culture Curved Grey/Pink Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-7931614-M,CLC-7931614-M,online:pt:BR:CLC-7931614-M,CLC-7931614-M,Moletom Cold Culture Curved Grey/Pink Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-7931614-S,CLC-7931614-S,online:pt:BR:CLC-7931614-S,CLC-7931614-S,Moletom Cold Culture Curved Grey/Pink Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-7931614-XL,CLC-7931614-XL,online:pt:BR:CLC-7931614-XL,CLC-7931614-XL,Moletom Cold Culture Curved Grey/Pink Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-7931614-XS,CLC-7931614-XS,online:pt:BR:CLC-7931614-XS,CLC-7931614-XS,Moletom Cold Culture Curved Grey/Pink Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-7931614-XXL,CLC-7931614-XXL,online:pt:BR:CLC-7931614-XXL,CLC-7931614-XXL,Moletom Cold Culture Curved Grey/Pink Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9215326-L,CLC-9215326-L,online:pt:BR:CLC-9215326-L,CLC-9215326-L,Moletom Cold Culture Down To Luck Smoke Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9215326-M,CLC-9215326-M,online:pt:BR:CLC-9215326-M,CLC-9215326-M,Moletom Cold Culture Down To Luck Smoke Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9215326-S,CLC-9215326-S,online:pt:BR:CLC-9215326-S,CLC-9215326-S,Moletom Cold Culture Down To Luck Smoke Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9215326-XL,CLC-9215326-XL,online:pt:BR:CLC-9215326-XL,CLC-9215326-XL,Moletom Cold Culture Down To Luck Smoke Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9215326-XS,CLC-9215326-XS,online:pt:BR:CLC-9215326-XS,CLC-9215326-XS,Moletom Cold Culture Down To Luck Smoke Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9215326-XXL,CLC-9215326-XXL,online:pt:BR:CLC-9215326-XXL,CLC-9215326-XXL,Moletom Cold Culture Down To Luck Smoke Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9471710-L,CLC-9471710-L,online:pt:BR:CLC-9471710-L,CLC-9471710-L,Moletom Cold Culture Curved Heavy Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9471710-M,CLC-9471710-M,online:pt:BR:CLC-9471710-M,CLC-9471710-M,Moletom Cold Culture Curved Heavy Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9471710-S,CLC-9471710-S,online:pt:BR:CLC-9471710-S,CLC-9471710-S,Moletom Cold Culture Curved Heavy Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9471710-XL,CLC-9471710-XL,online:pt:BR:CLC-9471710-XL,CLC-9471710-XL,Moletom Cold Culture Curved Heavy Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9471710-XS,CLC-9471710-XS,online:pt:BR:CLC-9471710-XS,CLC-9471710-XS,Moletom Cold Culture Curved Heavy Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9471710-XXL,CLC-9471710-XXL,online:pt:BR:CLC-9471710-XXL,CLC-9471710-XXL,Moletom Cold Culture Curved Heavy Grey Cinza,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9706846-L,CLC-9706846-L,online:pt:BR:CLC-9706846-L,CLC-9706846-L,Moletom Cold Culture Down To Luck Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9706846-M,CLC-9706846-M,online:pt:BR:CLC-9706846-M,CLC-9706846-M,Moletom Cold Culture Down To Luck Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9706846-S,CLC-9706846-S,online:pt:BR:CLC-9706846-S,CLC-9706846-S,Moletom Cold Culture Down To Luck Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9706846-XL,CLC-9706846-XL,online:pt:BR:CLC-9706846-XL,CLC-9706846-XL,Moletom Cold Culture Down To Luck Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9706846-XS,CLC-9706846-XS,online:pt:BR:CLC-9706846-XS,CLC-9706846-XS,Moletom Cold Culture Down To Luck Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CLC-9706846-XXL,CLC-9706846-XXL,online:pt:BR:CLC-9706846-XXL,CLC-9706846-XXL,Moletom Cold Culture Down To Luck Black Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CT5053001-37-1,CT5053001-37-1,online:pt:BR:CT5053001-37-1,CT5053001-37-1,Tênis Travis Scott x Nike Dunk Low Cactus Jack Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CT5053001-37-2,CT5053001-37-2,online:pt:BR:CT5053001-37-2,CT5053001-37-2,Tênis Travis Scott x Nike Dunk Low Cactus Jack Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CT5053001-37-3,CT5053001-37-3,online:pt:BR:CT5053001-37-3,CT5053001-37-3,Tênis Travis Scott x Nike Dunk Low Cactus Jack Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CT5053001-37-4,CT5053001-37-4,online:pt:BR:CT5053001-37-4,CT5053001-37-4,Tênis Travis Scott x Nike Dunk Low Cactus Jack Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CT5053001-37-5,CT5053001-37-5,online:pt:BR:CT5053001-37-5,CT5053001-37-5,Tênis Travis Scott x Nike Dunk Low Cactus Jack Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CT5053001-37-6,CT5053001-37-6,online:pt:BR:CT5053001-37-6,CT5053001-37-6,Tênis Travis Scott x Nike Dunk Low Cactus Jack Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CU17261002,CU17261002,online:pt:BR:CU17261002,CU17261002,Tênis Nike Dunk Low Kentucky Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CU17261003,CU17261003,online:pt:BR:CU17261003,CU17261003,Tênis Nike Dunk Low Kentucky Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CU1726100CU17261001,CU1726100CU17261001,online:pt:BR:CU1726100CU17261001,CU1726100CU17261001,Tênis Nike Dunk Low Kentucky Azul,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:CZ0790001,CZ0790001,online:pt:BR:CZ0790001,CZ0790001,Tênis Nike Air Jordan 1 Retro Low OG 'Black Cement' Preto,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:DC0774-161,DC0774-161,online:pt:BR:DC0774-161,DC0774-161,Tênis Nike Air Jordan 1 Low Bordeaux Roxo,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:DC7267500,DC7267500,online:pt:BR:DC7267500,DC7267500,Tênis Nike Air Jordan 1 Mid SE Berry Pink Rosa,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:DD13916021,DD13916021,online:pt:BR:DD13916021,DD13916021,Tênis Nike Dunk Low Gym Red Vermelho,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:DM0950-104,DM0950-104,online:pt:BR:DM0950-104,DM0950-104,Tênis Nike Cortez White Laser Fuchsia Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:DM4044-105,DM4044-105,online:pt:BR:DM4044-105,DM4044-105,Tênis Nike Cortez White Black Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:DNS-9546974-L,DNS-9546974-L,online:pt:BR:DNS-9546974-L,DNS-9546974-L,Camiseta Painel Dane-se x Athos Bulcão 107 Norte Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
online:pt:BR:DNS-9546974-M,DNS-9546974-M,online:pt:BR:DNS-9546974-M,DNS-9546974-M,Camiseta Painel Dane-se x Athos Bulcão 107 Norte Branco,correct_shopify_live_sku_product_already_exists_in_merchant,blocked_same_product_id_not_a_duplicate
