old_product_id,old_offer_id,new_product_id,new_offer_id,title,resolution_reason,execution_status,insert_status,delete_status,error_class
online:pt:BR:NKS-1065310-36,NKS-1065310-36,,,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKS-1065310-37,NKS-1065310-37,,,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKS-1065310-38,NKS-1065310-38,,,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKS-1065310-39,NKS-1065310-39,,,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKS-1065310-40,NKS-1065310-40,,,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKS-1065310-41,NKS-1065310-41,,,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKS-1065310-42,NKS-1065310-42,,,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NKS-1065310-425,NKS-1065310-425,,,Tênis Nike x Skims Rift Mesh Archaeo Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-2000478-L,NUD-2000478-L,,,Camiseta Baby Look Nude Project Juicy Cherry Branca,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-2000478-M,NUD-2000478-M,,,Camiseta Baby Look Nude Project Juicy Cherry Branca,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-2000478-S,NUD-2000478-S,,,Camiseta Baby Look Nude Project Juicy Cherry Branca,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-2000478-XL,NUD-2000478-XL,,,Camiseta Baby Look Nude Project Juicy Cherry Branca,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-2000478-XS,NUD-2000478-XS,,,Camiseta Baby Look Nude Project Juicy Cherry Branca,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-2066014-L,NUD-2066014-L,,,Camiseta Nude Project Xoxo Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-2066014-M,NUD-2066014-M,,,Camiseta Nude Project Xoxo Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-2066014-S,NUD-2066014-S,,,Camiseta Nude Project Xoxo Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-2066014-XL,NUD-2066014-XL,,,Camiseta Nude Project Xoxo Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-2066014-XS,NUD-2066014-XS,,,Camiseta Nude Project Xoxo Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-9276766-L,NUD-9276766-L,,,Moletom Nude Project Nude Tour Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-9276766-M,NUD-9276766-M,,,Moletom Nude Project Nude Tour Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-9276766-S,NUD-9276766-S,,,Moletom Nude Project Nude Tour Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-9276766-XL,NUD-9276766-XL,,,Moletom Nude Project Nude Tour Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-9276766-XS,NUD-9276766-XS,,,Moletom Nude Project Nude Tour Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:NUD-9375070-OS,NUD-9375070-OS,,,Boné Nude Project New Varsity Bege,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-0995678-34,ONI-0995678-34,,,Tênis Onitsuka Tiger Mexico 66 Fringe Mocha Brown/Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-0995678-35,ONI-0995678-35,,,Tênis Onitsuka Tiger Mexico 66 Fringe Mocha Brown/Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-0995678-36,ONI-0995678-36,,,Tênis Onitsuka Tiger Mexico 66 Fringe Mocha Brown/Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-0995678-37,ONI-0995678-37,,,Tênis Onitsuka Tiger Mexico 66 Fringe Mocha Brown/Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-0995678-38,ONI-0995678-38,,,Tênis Onitsuka Tiger Mexico 66 Fringe Mocha Brown/Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-0995678-39,ONI-0995678-39,,,Tênis Onitsuka Tiger Mexico 66 Fringe Mocha Brown/Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-0995678-40,ONI-0995678-40,,,Tênis Onitsuka Tiger Mexico 66 Fringe Mocha Brown/Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-0995678-405,ONI-0995678-405,,,Tênis Onitsuka Tiger Mexico 66 Fringe Mocha Brown/Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-0995678-415,ONI-0995678-415,,,Tênis Onitsuka Tiger Mexico 66 Fringe Mocha Brown/Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-0995678-42,ONI-0995678-42,,,Tênis Onitsuka Tiger Mexico 66 Fringe Mocha Brown/Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-0995678-425,ONI-0995678-425,,,Tênis Onitsuka Tiger Mexico 66 Fringe Mocha Brown/Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-0995678-43,ONI-0995678-43,,,Tênis Onitsuka Tiger Mexico 66 Fringe Mocha Brown/Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-0995678-44,ONI-0995678-44,,,Tênis Onitsuka Tiger Mexico 66 Fringe Mocha Brown/Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-1225054-34,ONI-1225054-34,,,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-1225054-35,ONI-1225054-35,,,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-1225054-36,ONI-1225054-36,,,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-1225054-37,ONI-1225054-37,,,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-1225054-38,ONI-1225054-38,,,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-1225054-39,ONI-1225054-39,,,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-1225054-40,ONI-1225054-40,,,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-1225054-405,ONI-1225054-405,,,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-1225054-415,ONI-1225054-415,,,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-1225054-42,ONI-1225054-42,,,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-1225054-425,ONI-1225054-425,,,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-1225054-43,ONI-1225054-43,,,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-1225054-44,ONI-1225054-44,,,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-2283614-34,ONI-2283614-34,,,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-2283614-35,ONI-2283614-35,,,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-2283614-36,ONI-2283614-36,,,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-2283614-37,ONI-2283614-37,,,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-2283614-38,ONI-2283614-38,,,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-2283614-39,ONI-2283614-39,,,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-2283614-40,ONI-2283614-40,,,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-2283614-41,ONI-2283614-41,,,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-2283614-42,ONI-2283614-42,,,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-2283614-43,ONI-2283614-43,,,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-2283614-44,ONI-2283614-44,,,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-6772830-34,ONI-6772830-34,,,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-6772830-35,ONI-6772830-35,,,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-6772830-36,ONI-6772830-36,,,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-6772830-37,ONI-6772830-37,,,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-6772830-38,ONI-6772830-38,,,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-6772830-39,ONI-6772830-39,,,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-6772830-40,ONI-6772830-40,,,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-6772830-41,ONI-6772830-41,,,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-6772830-42,ONI-6772830-42,,,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-6772830-43,ONI-6772830-43,,,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-6772830-44,ONI-6772830-44,,,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-7270110-34,ONI-7270110-34,,,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-7270110-35,ONI-7270110-35,,,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-7270110-36,ONI-7270110-36,,,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-7270110-37,ONI-7270110-37,,,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-7270110-38,ONI-7270110-38,,,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-7270110-39,ONI-7270110-39,,,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-7270110-40,ONI-7270110-40,,,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-7270110-41,ONI-7270110-41,,,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-7270110-42,ONI-7270110-42,,,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-7270110-43,ONI-7270110-43,,,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-7270110-44,ONI-7270110-44,,,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-8676190-34,ONI-8676190-34,,,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-8676190-35,ONI-8676190-35,,,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-8676190-36,ONI-8676190-36,,,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-8676190-37,ONI-8676190-37,,,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-8676190-38,ONI-8676190-38,,,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-8676190-39,ONI-8676190-39,,,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-8676190-40,ONI-8676190-40,,,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-8676190-41,ONI-8676190-41,,,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-8676190-415,ONI-8676190-415,,,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-8676190-425,ONI-8676190-425,,,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-8676190-43,ONI-8676190-43,,,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONI-8676190-44,ONI-8676190-44,,,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONR-2140254-34,ONR-2140254-34,,,Tênis On Running Cloudtilt 'Black Ivory' Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONR-2140254-35,ONR-2140254-35,,,Tênis On Running Cloudtilt 'Black Ivory' Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONR-2140254-36,ONR-2140254-36,,,Tênis On Running Cloudtilt 'Black Ivory' Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONR-2140254-37,ONR-2140254-37,,,Tênis On Running Cloudtilt 'Black Ivory' Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONR-2140254-38,ONR-2140254-38,,,Tênis On Running Cloudtilt 'Black Ivory' Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONR-2140254-39,ONR-2140254-39,,,Tênis On Running Cloudtilt 'Black Ivory' Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONR-2140254-40,ONR-2140254-40,,,Tênis On Running Cloudtilt 'Black Ivory' Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONR-2140254-41,ONR-2140254-41,,,Tênis On Running Cloudtilt 'Black Ivory' Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONR-2140254-42,ONR-2140254-42,,,Tênis On Running Cloudtilt 'Black Ivory' Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONR-2140254-43,ONR-2140254-43,,,Tênis On Running Cloudtilt 'Black Ivory' Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONR-2140254-44,ONR-2140254-44,,,Tênis On Running Cloudtilt 'Black Ivory' Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:ONR-2140254-45,ONR-2140254-45,,,Tênis On Running Cloudtilt 'Black Ivory' Branco,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-35,OXV-0587614-35,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-355,OXV-0587614-355,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-36,OXV-0587614-36,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-37,OXV-0587614-37,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-375,OXV-0587614-375,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-38,OXV-0587614-38,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-39,OXV-0587614-39,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-395,OXV-0587614-395,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-40,OXV-0587614-40,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-405,OXV-0587614-405,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-415,OXV-0587614-415,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-42,OXV-0587614-42,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-425,OXV-0587614-425,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-43,OXV-0587614-43,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-435,OXV-0587614-435,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-0587614-44,OXV-0587614-44,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-2368606-35,OXV-2368606-35,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-2368606-355,OXV-2368606-355,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-2368606-36,OXV-2368606-36,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-2368606-37,OXV-2368606-37,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-2368606-375,OXV-2368606-375,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-2368606-38,OXV-2368606-38,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-2368606-39,OXV-2368606-39,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-2368606-395,OXV-2368606-395,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-2368606-40,OXV-2368606-40,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-2368606-405,OXV-2368606-405,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Pink Rosa,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
online:pt:BR:OXV-2733022-35,OXV-2733022-35,,,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Suede Têniss Green,no_unambiguous_target,preserved_no_unambiguous_target,not_attempted,not_attempted,
