priority,product_id,offer_id,reconciliation_offer_id,channel,title,action,reason,has_online_counterpart,has_local_counterpart,matches_shopify_sku,matches_shopify_variant_id,approval_status
P1,local:pt:BR:LIA_1201A256-113-34,LIA_1201A256-113-34,1201A256-113-34,local,Tênis ASICS Gel-1130 White Clay Canyon Branco,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A256-113-35,LIA_1201A256-113-35,1201A256-113-35,local,Tênis ASICS Gel-1130 White Clay Canyon Branco,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A256-113-36,LIA_1201A256-113-36,1201A256-113-36,local,Tênis ASICS Gel-1130 White Clay Canyon Branco,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A256-113-37,LIA_1201A256-113-37,1201A256-113-37,local,Tênis ASICS Gel-1130 White Clay Canyon Branco,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A256-113-38,LIA_1201A256-113-38,1201A256-113-38,local,Tênis ASICS Gel-1130 White Clay Canyon Branco,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A256-113-39,LIA_1201A256-113-39,1201A256-113-39,local,Tênis ASICS Gel-1130 White Clay Canyon Branco,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A256-113-40,LIA_1201A256-113-40,1201A256-113-40,local,Tênis ASICS Gel-1130 White Clay Canyon Branco,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A256-113-41,LIA_1201A256-113-41,1201A256-113-41,local,Tênis ASICS Gel-1130 White Clay Canyon Branco,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A256-113-42,LIA_1201A256-113-42,1201A256-113-42,local,Tênis ASICS Gel-1130 White Clay Canyon Branco,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A256-113-43,LIA_1201A256-113-43,1201A256-113-43,local,Tênis ASICS Gel-1130 White Clay Canyon Branco,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A256-113-44,LIA_1201A256-113-44,1201A256-113-44,local,Tênis ASICS Gel-1130 White Clay Canyon Branco,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A789-020-34,LIA_1201A789-020-34,1201A789-020-34,local,Tênis ASICS Gel-NYC Graphite Grey Black Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A789-020-35,LIA_1201A789-020-35,1201A789-020-35,local,Tênis ASICS Gel-NYC Graphite Grey Black Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A789-020-36,LIA_1201A789-020-36,1201A789-020-36,local,Tênis ASICS Gel-NYC Graphite Grey Black Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A789-020-37,LIA_1201A789-020-37,1201A789-020-37,local,Tênis ASICS Gel-NYC Graphite Grey Black Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A789-020-38,LIA_1201A789-020-38,1201A789-020-38,local,Tênis ASICS Gel-NYC Graphite Grey Black Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A789-020-39,LIA_1201A789-020-39,1201A789-020-39,local,Tênis ASICS Gel-NYC Graphite Grey Black Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A789-020-40,LIA_1201A789-020-40,1201A789-020-40,local,Tênis ASICS Gel-NYC Graphite Grey Black Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A789-020-41,LIA_1201A789-020-41,1201A789-020-41,local,Tênis ASICS Gel-NYC Graphite Grey Black Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A789-020-42,LIA_1201A789-020-42,1201A789-020-42,local,Tênis ASICS Gel-NYC Graphite Grey Black Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A789-020-43,LIA_1201A789-020-43,1201A789-020-43,local,Tênis ASICS Gel-NYC Graphite Grey Black Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A789-020-44,LIA_1201A789-020-44,1201A789-020-44,local,Tênis ASICS Gel-NYC Graphite Grey Black Preto,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A906-001-34,LIA_1201A906-001-34,1201A906-001-34,local,Tênis ASICS Gel-1130 Black Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A906-001-35,LIA_1201A906-001-35,1201A906-001-35,local,Tênis ASICS Gel-1130 Black Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A906-001-36,LIA_1201A906-001-36,1201A906-001-36,local,Tênis ASICS Gel-1130 Black Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A906-001-37,LIA_1201A906-001-37,1201A906-001-37,local,Tênis ASICS Gel-1130 Black Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A906-001-38,LIA_1201A906-001-38,1201A906-001-38,local,Tênis ASICS Gel-1130 Black Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A906-001-39,LIA_1201A906-001-39,1201A906-001-39,local,Tênis ASICS Gel-1130 Black Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A906-001-40,LIA_1201A906-001-40,1201A906-001-40,local,Tênis ASICS Gel-1130 Black Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A906-001-41,LIA_1201A906-001-41,1201A906-001-41,local,Tênis ASICS Gel-1130 Black Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A906-001-42,LIA_1201A906-001-42,1201A906-001-42,local,Tênis ASICS Gel-1130 Black Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A906-001-43,LIA_1201A906-001-43,1201A906-001-43,local,Tênis ASICS Gel-1130 Black Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A906-001-44,LIA_1201A906-001-44,1201A906-001-44,local,Tênis ASICS Gel-1130 Black Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A933-100-34,LIA_1201A933-100-34,1201A933-100-34,local,Tênis ASICS Gel-1130 White Black Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A933-100-35,LIA_1201A933-100-35,1201A933-100-35,local,Tênis ASICS Gel-1130 White Black Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A933-100-36,LIA_1201A933-100-36,1201A933-100-36,local,Tênis ASICS Gel-1130 White Black Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A933-100-37,LIA_1201A933-100-37,1201A933-100-37,local,Tênis ASICS Gel-1130 White Black Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A933-100-38,LIA_1201A933-100-38,1201A933-100-38,local,Tênis ASICS Gel-1130 White Black Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A933-100-39,LIA_1201A933-100-39,1201A933-100-39,local,Tênis ASICS Gel-1130 White Black Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A933-100-40,LIA_1201A933-100-40,1201A933-100-40,local,Tênis ASICS Gel-1130 White Black Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A933-100-41,LIA_1201A933-100-41,1201A933-100-41,local,Tênis ASICS Gel-1130 White Black Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A933-100-42,LIA_1201A933-100-42,1201A933-100-42,local,Tênis ASICS Gel-1130 White Black Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A933-100-43,LIA_1201A933-100-43,1201A933-100-43,local,Tênis ASICS Gel-1130 White Black Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201A933-100-44,LIA_1201A933-100-44,1201A933-100-44,local,Tênis ASICS Gel-1130 White Black Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201B020-100-34,LIA_1201B020-100-34,1201B020-100-34,local,Tênis ASICS Gel-1130 White Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201B020-100-35,LIA_1201B020-100-35,1201B020-100-35,local,Tênis ASICS Gel-1130 White Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201B020-100-36,LIA_1201B020-100-36,1201B020-100-36,local,Tênis ASICS Gel-1130 White Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201B020-100-37,LIA_1201B020-100-37,1201B020-100-37,local,Tênis ASICS Gel-1130 White Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201B020-100-38,LIA_1201B020-100-38,1201B020-100-38,local,Tênis ASICS Gel-1130 White Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201B020-100-39,LIA_1201B020-100-39,1201B020-100-39,local,Tênis ASICS Gel-1130 White Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201B020-100-40,LIA_1201B020-100-40,1201B020-100-40,local,Tênis ASICS Gel-1130 White Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201B020-100-41,LIA_1201B020-100-41,1201B020-100-41,local,Tênis ASICS Gel-1130 White Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201B020-100-42,LIA_1201B020-100-42,1201B020-100-42,local,Tênis ASICS Gel-1130 White Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201B020-100-43,LIA_1201B020-100-43,1201B020-100-43,local,Tênis ASICS Gel-1130 White Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_1201B020-100-44,LIA_1201B020-100-44,1201B020-100-44,local,Tênis ASICS Gel-1130 White Pure Silver Prata,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_125AS254481F-1,LIA_125AS254481F-1,125AS254481F-1,local,Camiseta Fear Of God Essentials Varsity 90s Short Sleeve Tee Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_125AS254481F-2,LIA_125AS254481F-2,125AS254481F-2,local,Camiseta Fear Of God Essentials Varsity 90s Short Sleeve Tee Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_125AS254481F-3,LIA_125AS254481F-3,125AS254481F-3,local,Camiseta Fear Of God Essentials Varsity 90s Short Sleeve Tee Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_125AS254481F-4,LIA_125AS254481F-4,125AS254481F-4,local,Camiseta Fear Of God Essentials Varsity 90s Short Sleeve Tee Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_125AS254481F-5,LIA_125AS254481F-5,125AS254481F-5,local,Camiseta Fear Of God Essentials Varsity 90s Short Sleeve Tee Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_3MG10844970-38,LIA_3MG10844970-38,3MG10844970-38,local,Tênis On Running x Kith ON K-Tech 2 Spirulina Barley Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_3MG10844970-39,LIA_3MG10844970-39,3MG10844970-39,local,Tênis On Running x Kith ON K-Tech 2 Spirulina Barley Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_3MG10844970-40,LIA_3MG10844970-40,3MG10844970-40,local,Tênis On Running x Kith ON K-Tech 2 Spirulina Barley Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_3MG10844970-41,LIA_3MG10844970-41,3MG10844970-41,local,Tênis On Running x Kith ON K-Tech 2 Spirulina Barley Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_3MG10844970-42,LIA_3MG10844970-42,3MG10844970-42,local,Tênis On Running x Kith ON K-Tech 2 Spirulina Barley Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_3MG10844970-43,LIA_3MG10844970-43,3MG10844970-43,local,Tênis On Running x Kith ON K-Tech 2 Spirulina Barley Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_3MG10844970-44,LIA_3MG10844970-44,3MG10844970-44,local,Tênis On Running x Kith ON K-Tech 2 Spirulina Barley Verde,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-200-34,LIA_AR3566-200-34,AR3566-200-34,local,Tênis Nike Shox TL Pumice Night Maroon Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-200-35,LIA_AR3566-200-35,AR3566-200-35,local,Tênis Nike Shox TL Pumice Night Maroon Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-200-36,LIA_AR3566-200-36,AR3566-200-36,local,Tênis Nike Shox TL Pumice Night Maroon Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-200-37,LIA_AR3566-200-37,AR3566-200-37,local,Tênis Nike Shox TL Pumice Night Maroon Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-200-38,LIA_AR3566-200-38,AR3566-200-38,local,Tênis Nike Shox TL Pumice Night Maroon Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-200-39,LIA_AR3566-200-39,AR3566-200-39,local,Tênis Nike Shox TL Pumice Night Maroon Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-200-40,LIA_AR3566-200-40,AR3566-200-40,local,Tênis Nike Shox TL Pumice Night Maroon Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-200-41,LIA_AR3566-200-41,AR3566-200-41,local,Tênis Nike Shox TL Pumice Night Maroon Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-200-42,LIA_AR3566-200-42,AR3566-200-42,local,Tênis Nike Shox TL Pumice Night Maroon Cinza,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-401-34,LIA_AR3566-401-34,AR3566-401-34,local,Tênis Nike Shox TL Blue Tint Orange Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-401-35,LIA_AR3566-401-35,AR3566-401-35,local,Tênis Nike Shox TL Blue Tint Orange Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-401-36,LIA_AR3566-401-36,AR3566-401-36,local,Tênis Nike Shox TL Blue Tint Orange Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-401-37,LIA_AR3566-401-37,AR3566-401-37,local,Tênis Nike Shox TL Blue Tint Orange Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-401-38,LIA_AR3566-401-38,AR3566-401-38,local,Tênis Nike Shox TL Blue Tint Orange Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-401-39,LIA_AR3566-401-39,AR3566-401-39,local,Tênis Nike Shox TL Blue Tint Orange Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-401-40,LIA_AR3566-401-40,AR3566-401-40,local,Tênis Nike Shox TL Blue Tint Orange Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-401-41,LIA_AR3566-401-41,AR3566-401-41,local,Tênis Nike Shox TL Blue Tint Orange Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AR3566-401-42,LIA_AR3566-401-42,AR3566-401-42,local,Tênis Nike Shox TL Blue Tint Orange Azul,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AV3594-104-34,LIA_AV3594-104-34,AV3594-104-34,local,Tênis Nike Shox TL Orewood Brown Cave Stone Bege,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AV3594-104-35,LIA_AV3594-104-35,AV3594-104-35,local,Tênis Nike Shox TL Orewood Brown Cave Stone Bege,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AV3594-104-36,LIA_AV3594-104-36,AV3594-104-36,local,Tênis Nike Shox TL Orewood Brown Cave Stone Bege,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AV3594-104-37,LIA_AV3594-104-37,AV3594-104-37,local,Tênis Nike Shox TL Orewood Brown Cave Stone Bege,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AV3594-104-38,LIA_AV3594-104-38,AV3594-104-38,local,Tênis Nike Shox TL Orewood Brown Cave Stone Bege,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AV3594-104-39,LIA_AV3594-104-39,AV3594-104-39,local,Tênis Nike Shox TL Orewood Brown Cave Stone Bege,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AV3594-104-40,LIA_AV3594-104-40,AV3594-104-40,local,Tênis Nike Shox TL Orewood Brown Cave Stone Bege,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AV3594-104-41,LIA_AV3594-104-41,AV3594-104-41,local,Tênis Nike Shox TL Orewood Brown Cave Stone Bege,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AV3594-104-42,LIA_AV3594-104-42,AV3594-104-42,local,Tênis Nike Shox TL Orewood Brown Cave Stone Bege,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AV3595-004-38,LIA_AV3595-004-38,AV3595-004-38,local,Tênis Nike Shox TL Sunrise Gradient Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AV3595-004-39,LIA_AV3595-004-39,AV3595-004-39,local,Tênis Nike Shox TL Sunrise Gradient Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
P1,local:pt:BR:LIA_AV3595-004-40,LIA_AV3595-004-40,AV3595-004-40,local,Tênis Nike Shox TL Sunrise Gradient Laranja,cleanup_candidate_local_duplicate_preview_only,same_offer_id_exists_as_online_and_local,True,True,False,False,preview_only_requires_explicit_cleanup_approval
